Movement Year,Movement Month Number,Best CPH Country (Dep),Best CPH County (Dep),Best CPH Country (Dest),Best CPH County (Dest),Number of Movements,Number of Animals Moved
2020,3,Wales,Clwyd,England,Gloucestershire,6,690
2020,3,Wales,Clwyd,England,Greater Manchester,8,"1,089"
2020,3,Wales,Clwyd,England,Lancashire,67,"4,092"
2020,3,Wales,Clwyd,England,Merseyside,1,8
2020,3,Wales,Clwyd,England,Shropshire,11,"2,490"
2020,3,Wales,Clwyd,England,Staffordshire,6,322
2020,3,Wales,Clwyd,England,West Midlands,49,"6,218"
2020,3,Wales,Clwyd,Wales,Clwyd,103,"3,518"
2020,3,Wales,Clwyd,Wales,Dyfed,2,160
2020,3,Wales,Clwyd,Wales,Gwynedd,11,488
2020,3,Wales,Clwyd,Wales,Mid Glamorgan,5,357
2020,3,Wales,Clwyd,Wales,Powys (North & South),24,818
2020,3,Wales,Dyfed,England,Cornwall,1,511
2020,3,Wales,Dyfed,England,Dorset,6,"1,854"
2020,3,Wales,Dyfed,England,Gloucestershire,39,"2,083"
2020,3,Wales,Dyfed,England,Somerset,2,28
2020,3,Wales,Dyfed,England,Staffordshire,5,374
2020,3,Wales,Dyfed,England,Warwickshire,1,147
2020,3,Wales,Dyfed,England,West Midlands,38,"7,822"
2020,3,Wales,Dyfed,England,Wiltshire,5,226
2020,3,Wales,Dyfed,Wales,Clwyd,16,981
2020,3,Wales,Dyfed,Wales,Dyfed,286,"14,084"
2020,3,Wales,Dyfed,Wales,Gwynedd,1,9
2020,3,Wales,Dyfed,Wales,Mid Glamorgan,70,"7,499"
2020,3,Wales,Dyfed,Wales,Powys (North & South),48,"8,106"
2020,3,Wales,Dyfed,Wales,West Glamorgan,8,28
2020,3,Wales,Gwent,England,Dorset,5,226
2020,3,Wales,Gwent,England,Gloucestershire,19,"2,287"
2020,3,Wales,Gwent,England,Shropshire,7,"2,154"
2020,3,Wales,Gwent,England,Staffordshire,1,60
2020,3,Wales,Gwent,England,Warwickshire,14,"1,480"
2020,3,Wales,Gwent,England,West Midlands,12,"1,870"
2020,3,Wales,Gwent,England,Wiltshire,3,158
2020,3,Wales,Gwent,Wales,Clwyd,2,97
2020,3,Wales,Gwent,Wales,Dyfed,1,19
2020,3,Wales,Gwent,Wales,Gwent,38,846
2020,3,Wales,Gwent,Wales,Mid Glamorgan,53,"3,266"
2020,3,Wales,Gwent,Wales,Powys (North & South),1,4
2020,3,Wales,Gwynedd,England,Derbyshire,14,"2,154"
2020,3,Wales,Gwynedd,England,Dorset,3,433
2020,3,Wales,Gwynedd,England,Humberside,4,719
2020,3,Wales,Gwynedd,England,Lancashire,14,508
2020,3,Wales,Gwynedd,England,Shropshire,6,881
2020,3,Wales,Gwynedd,England,West Midlands,14,749
2020,3,Wales,Gwynedd,Wales,Clwyd,12,292
2020,3,Wales,Gwynedd,Wales,Dyfed,20,"1,664"
2020,3,Wales,Gwynedd,Wales,Gwynedd,46,417
2020,3,Wales,Gwynedd,Wales,Mid Glamorgan,8,"1,082"
2020,3,Wales,Gwynedd,Wales,Powys (North & South),31,"1,672"
2020,3,Wales,Gwynedd,Wales,West Glamorgan,1,3
2020,3,Wales,Mid Glamorgan,England,Gloucestershire,2,52
2020,3,Wales,Mid Glamorgan,Wales,Dyfed,6,564
2020,3,Wales,Mid Glamorgan,Wales,Gwent,5,143
2020,3,Wales,Mid Glamorgan,Wales,Mid Glamorgan,61,"1,275"
2020,3,Wales,Mid Glamorgan,Wales,Powys (North & South),1,260
2020,3,Wales,Powys (North & South),England,Cheshire,1,45
2020,3,Wales,Powys (North & South),England,Cornwall,16,"3,634"
2020,3,Wales,Powys (North & South),England,Cumbria,1,674
2020,3,Wales,Powys (North & South),England,Derbyshire,10,864
2020,3,Wales,Powys (North & South),England,Dorset,2,110
2020,3,Wales,Powys (North & South),England,Gloucestershire,27,"4,236"
2020,3,Wales,Powys (North & South),England,Greater London - East,5,"1,247"
2020,3,Wales,Powys (North & South),England,Greater Manchester,11,"6,551"
2020,3,Wales,Powys (North & South),England,Hereford & Worcester,16,134
2020,3,Wales,Powys (North & South),England,Lancashire,65,"5,965"
2020,3,Wales,Powys (North & South),England,Shropshire,17,"4,710"
2020,3,Wales,Powys (North & South),England,Staffordshire,11,"4,334"
2020,3,Wales,Powys (North & South),England,Warwickshire,27,"3,409"
2020,3,Wales,Powys (North & South),England,West Midlands,44,"6,100"
2020,3,Wales,Powys (North & South),Wales,Clwyd,39,"3,712"
2020,3,Wales,Powys (North & South),Wales,Dyfed,42,"5,120"
2020,3,Wales,Powys (North & South),Wales,Gwent,4,145
2020,3,Wales,Powys (North & South),Wales,Mid Glamorgan,66,"4,353"
2020,3,Wales,Powys (North & South),Wales,Powys (North & South),166,"10,747"
2020,3,Wales,South Glamorgan,England,Shropshire,1,32
2020,3,Wales,South Glamorgan,England,Warwickshire,4,198
2020,3,Wales,South Glamorgan,Wales,Gwent,2,94
2020,3,Wales,South Glamorgan,Wales,Mid Glamorgan,19,244
2020,3,Wales,South Glamorgan,Wales,Powys (North & South),1,5
2020,3,Wales,West Glamorgan,England,Gloucestershire,1,1
2020,3,Wales,West Glamorgan,England,West Midlands,1,210
2020,3,Wales,West Glamorgan,England,Wiltshire,1,22
2020,3,Wales,West Glamorgan,Wales,Dyfed,7,324
2020,3,Wales,West Glamorgan,Wales,Mid Glamorgan,14,345
2020,3,Wales,West Glamorgan,Wales,West Glamorgan,16,119
2020,4,England,Avon,England,Avon,37,228
2020,4,England,Avon,England,Dorset,2,146
2020,4,England,Avon,England,Gloucestershire,9,36
2020,4,England,Avon,England,Warwickshire,2,127
2020,4,England,Avon,England,Wiltshire,14,501
2020,4,England,Avon,Wales,Gwent,2,18
2020,4,England,Avon,Wales,Mid Glamorgan,10,644
2020,4,England,Bedfordshire,England,Cambridgeshire,13,76
2020,4,England,Bedfordshire,England,Essex,3,111
2020,4,England,Bedfordshire,England,Greater London - East,3,210
2020,4,England,Bedfordshire,England,Leicester,1,9
2020,4,England,Bedfordshire,England,Warwickshire,1,53
2020,4,England,Bedfordshire,Wales,Mid Glamorgan,1,486
2020,4,England,Berkshire,England,Dorset,2,178
2020,4,England,Berkshire,England,Hampshire,8,163
2020,4,England,Berkshire,England,Warwickshire,2,116
2020,4,England,Berkshire,England,Wiltshire,5,103
2020,4,England,Berkshire,Wales,Dyfed,2,273
2020,4,England,Berkshire,Wales,Mid Glamorgan,1,69
2020,4,England,Berkshire,Wales,Powys (North & South),2,179
2020,4,England,Buckinghamshire,England,Bedfordshire,4,19
2020,4,England,Buckinghamshire,England,Greater London - East,2,229
2020,4,England,Buckinghamshire,England,Hampshire,15,201
2020,4,England,Buckinghamshire,England,Warwickshire,18,666
2020,4,England,Buckinghamshire,England,Wiltshire,4,26
2020,4,England,Buckinghamshire,Wales,Mid Glamorgan,2,193
2020,4,England,Cambridgeshire,England,Cambridgeshire,15,87
2020,4,England,Cambridgeshire,England,Essex,6,38
2020,4,England,Cambridgeshire,England,Humberside,4,179
2020,4,England,Cambridgeshire,England,Leicester,2,7
2020,4,England,Cambridgeshire,England,Norfolk,4,10
2020,4,England,Cambridgeshire,Wales,Dyfed,1,45
2020,4,England,Cheshire,England,Cheshire,83,762
2020,4,England,Cheshire,England,Derbyshire,4,17
2020,4,England,Cheshire,England,Dorset,1,464
2020,4,England,Cheshire,England,Greater Manchester,5,248
2020,4,England,Cheshire,England,Lancashire,1,14
2020,4,England,Cheshire,England,Merseyside,1,4
2020,4,England,Cheshire,England,Staffordshire,16,419
2020,4,England,Cheshire,England,West Midlands,1,27
2020,4,England,Cheshire,Wales,Clwyd,2,12
2020,4,England,Cheshire,Wales,Dyfed,5,"1,245"
2020,4,England,Cheshire,Wales,Mid Glamorgan,9,712
2020,4,England,Cheshire,Wales,Powys (North & South),6,"1,165"
2020,4,England,Cleveland,England,Durham,2,4
2020,4,England,Cleveland,England,North Yorkshire,1,3
2020,4,England,Cornwall,England,Cornwall,540,"12,430"
2020,4,England,Cornwall,England,Devonshire,3,76
2020,4,England,Cornwall,England,Dorset,27,"4,340"
2020,4,England,Cornwall,Wales,Dyfed,6,362
2020,4,England,Cornwall,Wales,Mid Glamorgan,11,"1,985"
2020,4,England,Cornwall,Wales,Powys (North & South),8,462
2020,4,England,Cumbria,England,Cumbria,183,"1,212"
2020,4,England,Cumbria,England,Derbyshire,13,"1,323"
2020,4,England,Cumbria,England,Dorset,19,"3,965"
2020,4,England,Cumbria,England,Durham,48,"3,712"
2020,4,England,Cumbria,England,Greater London - East,15,"1,574"
2020,4,England,Cumbria,England,Greater Manchester,57,"4,655"
2020,4,England,Cumbria,England,Kent,2,646
2020,4,England,Cumbria,England,Lancashire,263,"13,947"
2020,4,England,Cumbria,England,North Yorkshire,19,"3,112"
2020,4,England,Cumbria,England,Oxfordshire,6,524
2020,4,England,Cumbria,England,Shropshire,3,822
2020,4,England,Cumbria,England,Staffordshire,12,"1,315"
2020,4,England,Cumbria,England,Tyne & Wear,4,"1,151"
2020,4,England,Cumbria,England,Warwickshire,8,"1,999"
2020,4,England,Cumbria,England,West Midlands,46,"8,313"
2020,4,England,Cumbria,England,West Yorkshire,21,"1,538"
2020,4,England,Cumbria,Wales,Clwyd,29,"3,425"
2020,4,England,Cumbria,Wales,Dyfed,5,430
2020,4,England,Cumbria,Wales,Mid Glamorgan,25,"5,089"
2020,4,England,Cumbria,Wales,Powys (North & South),5,"2,213"
2020,4,England,Derbyshire,England,Derbyshire,176,"3,518"
2020,4,England,Derbyshire,England,Greater Manchester,3,102
2020,4,England,Derbyshire,England,Lancashire,2,77
2020,4,England,Derbyshire,England,South Yorkshire,4,406
2020,4,England,Derbyshire,England,Staffordshire,85,"3,024"
2020,4,England,Derbyshire,England,Warwickshire,20,"1,594"
2020,4,England,Derbyshire,England,West Midlands,4,157
2020,4,England,Derbyshire,England,West Yorkshire,1,43
2020,4,England,Derbyshire,Wales,Dyfed,1,185
2020,4,England,Derbyshire,Wales,Mid Glamorgan,2,34
2020,4,England,Devonshire,England,Cornwall,387,"14,726"
2020,4,England,Devonshire,England,Devonshire,133,"1,002"
2020,4,England,Devonshire,England,Dorset,132,"12,459"
2020,4,England,Devonshire,England,Gloucestershire,2,72
2020,4,England,Devonshire,England,Greater London - East,8,438
2020,4,England,Devonshire,England,Hampshire,3,455
2020,4,England,Devonshire,England,Kent,2,391
2020,4,England,Devonshire,England,Lancashire,8,177
2020,4,England,Devonshire,England,Shropshire,17,"2,823"
2020,4,England,Devonshire,England,Somerset,68,"1,341"
2020,4,England,Devonshire,England,Warwickshire,33,"2,375"
2020,4,England,Devonshire,England,West Midlands,36,"1,124"
2020,4,England,Devonshire,England,West Yorkshire,5,772
2020,4,England,Devonshire,England,Wiltshire,112,"3,471"
2020,4,England,Devonshire,Wales,Dyfed,14,"1,123"
2020,4,England,Devonshire,Wales,Mid Glamorgan,78,"6,690"
2020,4,England,Devonshire,Wales,Powys (North & South),52,"6,862"
2020,4,England,Dorset,England,Cornwall,30,"2,157"
2020,4,England,Dorset,England,Dorset,214,"5,747"
2020,4,England,Dorset,England,Hampshire,2,70
2020,4,England,Dorset,England,Humberside,1,65
2020,4,England,Dorset,England,Somerset,29,138
2020,4,England,Dorset,Wales,Dyfed,9,951
2020,4,England,Durham,England,Dorset,2,979
2020,4,England,Durham,England,Durham,90,"2,242"
2020,4,England,Durham,England,Greater Manchester,9,"1,396"
2020,4,England,Durham,England,Humberside,10,"1,084"
2020,4,England,Durham,England,Lancashire,16,918
2020,4,England,Durham,England,North Yorkshire,4,157
2020,4,England,Durham,England,Staffordshire,5,442
2020,4,England,Durham,England,West Midlands,15,"1,034"
2020,4,England,Durham,England,West Yorkshire,10,855
2020,4,England,Durham,Wales,Clwyd,7,432
2020,4,England,Durham,Wales,Mid Glamorgan,2,605
2020,4,England,Durham,Wales,Powys (North & South),8,546
2020,4,England,East Sussex,England,Dorset,5,417
2020,4,England,East Sussex,England,East Sussex,119,"1,318"
2020,4,England,East Sussex,England,Greater London - East,2,99
2020,4,England,East Sussex,England,Hampshire,2,7
2020,4,England,East Sussex,England,Kent,25,"2,095"
2020,4,England,East Sussex,England,West Sussex,13,70
2020,4,England,Essex,England,Cambridgeshire,2,7
2020,4,England,Essex,England,Essex,107,"2,909"
2020,4,England,Essex,England,Greater London - East,10,743
2020,4,England,Essex,England,Lancashire,1,27
2020,4,England,Essex,England,Leicester,1,247
2020,4,England,Essex,England,Norfolk,3,163
2020,4,England,Essex,Wales,Powys (North & South),2,131
2020,4,England,Gloucestershire,England,Dorset,5,189
2020,4,England,Gloucestershire,England,Gloucestershire,94,"2,077"
2020,4,England,Gloucestershire,England,Humberside,6,440
2020,4,England,Gloucestershire,England,Lancashire,2,32
2020,4,England,Gloucestershire,England,Oxfordshire,7,702
2020,4,England,Gloucestershire,England,Warwickshire,25,"1,769"
2020,4,England,Gloucestershire,England,Wiltshire,1,20
2020,4,England,Gloucestershire,Wales,Dyfed,1,50
2020,4,England,Gloucestershire,Wales,Gwent,5,13
2020,4,England,Gloucestershire,Wales,Mid Glamorgan,6,504
2020,4,England,Gloucestershire,Wales,Powys (North & South),22,"2,944"
2020,4,England,Greater London - East,England,Essex,2,6
2020,4,England,Greater London - East,England,Greater London - East,9,"2,481"
2020,4,England,Greater Manchester,England,Cheshire,3,7
2020,4,England,Greater Manchester,England,Derbyshire,2,3
2020,4,England,Greater Manchester,England,Greater Manchester,30,284
2020,4,England,Greater Manchester,England,Lancashire,20,228
2020,4,England,Greater Manchester,England,Merseyside,3,7
2020,4,England,Greater Manchester,England,West Yorkshire,11,121
2020,4,England,Hampshire,England,Dorset,18,409
2020,4,England,Hampshire,England,Hampshire,24,276
2020,4,England,Hampshire,England,Somerset,2,16
2020,4,England,Hampshire,England,West Sussex,3,8
2020,4,England,Hampshire,England,Wiltshire,16,328
2020,4,England,Hampshire,Wales,Dyfed,4,817
2020,4,England,Hampshire,Wales,Mid Glamorgan,3,433
2020,4,England,Hampshire,Wales,Powys (North & South),5,"1,281"
2020,4,England,Hereford & Worcester,England,Cornwall,7,"1,262"
2020,4,England,Hereford & Worcester,England,Derbyshire,12,"1,569"
2020,4,England,Hereford & Worcester,England,Dorset,29,"6,660"
2020,4,England,Hereford & Worcester,England,Gloucestershire,33,"2,141"
2020,4,England,Hereford & Worcester,England,Hereford & Worcester,58,"3,120"
2020,4,England,Hereford & Worcester,England,Kent,13,"1,149"
2020,4,England,Hereford & Worcester,England,Oxfordshire,24,"2,014"
2020,4,England,Hereford & Worcester,England,Shropshire,61,"4,969"
2020,4,England,Hereford & Worcester,England,Staffordshire,26,"1,436"
2020,4,England,Hereford & Worcester,England,Warwickshire,87,"6,527"
2020,4,England,Hereford & Worcester,England,West Midlands,148,"13,471"
2020,4,England,Hereford & Worcester,England,Wiltshire,3,207
2020,4,England,Hereford & Worcester,Wales,Clwyd,5,"1,047"
2020,4,England,Hereford & Worcester,Wales,Dyfed,12,"3,680"
2020,4,England,Hereford & Worcester,Wales,Gwent,11,409
2020,4,England,Hereford & Worcester,Wales,Mid Glamorgan,33,"3,927"
2020,4,England,Hereford & Worcester,Wales,Powys (North & South),23,"2,304"
2020,4,England,Hertford,England,Cambridgeshire,14,112
2020,4,England,Hertford,England,Essex,23,245
2020,4,England,Hertford,Wales,Mid Glamorgan,4,422
2020,4,England,Humberside,England,Humberside,57,"1,261"
2020,4,England,Humberside,England,Lincolnshire,1,4
2020,4,England,Humberside,England,North Yorkshire,15,136
2020,4,England,Humberside,England,West Yorkshire,6,53
2020,4,England,Isle of Wight,England,Dorset,8,"1,241"
2020,4,England,Isle of Wight,England,Hampshire,24,469
2020,4,England,Kent,England,East Sussex,24,316
2020,4,England,Kent,England,Essex,26,"1,847"
2020,4,England,Kent,England,Greater London - East,18,943
2020,4,England,Kent,England,Hampshire,5,327
2020,4,England,Kent,England,Kent,119,"2,247"
2020,4,England,Kent,England,Somerset,1,78
2020,4,England,Kent,England,Warwickshire,6,703
2020,4,England,Kent,England,West Sussex,5,63
2020,4,England,Kent,Wales,Dyfed,4,"1,570"
2020,4,England,Lancashire,England,Cheshire,2,20
2020,4,England,Lancashire,England,Cumbria,10,73
2020,4,England,Lancashire,England,Derbyshire,3,270
2020,4,England,Lancashire,England,Greater Manchester,45,"1,420"
2020,4,England,Lancashire,England,Lancashire,316,"9,431"
2020,4,England,Lancashire,England,Oxfordshire,8,589
2020,4,England,Lancashire,England,Staffordshire,4,574
2020,4,England,Lancashire,England,West Midlands,4,419
2020,4,England,Lancashire,England,West Yorkshire,80,"1,220"
2020,4,England,Lancashire,Wales,Clwyd,3,284
2020,4,England,Lancashire,Wales,Mid Glamorgan,9,"1,375"
2020,4,England,Leicester,England,Derbyshire,8,91
2020,4,England,Leicester,England,Leicester,89,"1,519"
2020,4,England,Leicester,England,Lincolnshire,20,843
2020,4,England,Leicester,England,Shropshire,4,656
2020,4,England,Leicester,England,Staffordshire,38,"1,150"
2020,4,England,Leicester,England,Warwickshire,32,"1,919"
2020,4,England,Leicester,England,West Midlands,2,28
2020,4,England,Leicester,England,West Yorkshire,1,182
2020,4,England,Leicester,Wales,Mid Glamorgan,7,396
2020,4,England,Leicester,Wales,Powys (North & South),6,506
2020,4,England,Lincolnshire,England,Cambridgeshire,3,10
2020,4,England,Lincolnshire,England,Derbyshire,2,48
2020,4,England,Lincolnshire,England,Humberside,12,888
2020,4,England,Lincolnshire,England,Lancashire,1,38
2020,4,England,Lincolnshire,England,Leicester,4,366
2020,4,England,Lincolnshire,England,Lincolnshire,83,832
2020,4,England,Lincolnshire,England,South Yorkshire,5,11
2020,4,England,Lincolnshire,England,Warwickshire,8,"1,251"
2020,4,England,Lincolnshire,Wales,Dyfed,1,35
2020,4,England,Merseyside,England,Cheshire,2,15
2020,4,England,Merseyside,England,Greater Manchester,4,48
2020,4,England,Merseyside,England,Lancashire,2,113
2020,4,England,Merseyside,England,Merseyside,2,5
2020,4,England,Merseyside,Wales,Clwyd,1,3
2020,4,England,Merseyside,Wales,Powys (North & South),2,147
2020,4,England,Norfolk,England,Cambridgeshire,2,9
2020,4,England,Norfolk,England,Essex,5,108
2020,4,England,Norfolk,England,Norfolk,162,"3,834"
2020,4,England,Norfolk,Wales,Dyfed,2,444
2020,4,England,Norfolk,Wales,Mid Glamorgan,5,414
2020,4,England,Norfolk,Wales,Powys (North & South),3,177
2020,4,England,Northamptonshire,England,Cambridgeshire,6,55
2020,4,England,Northamptonshire,England,Cornwall,6,"1,832"
2020,4,England,Northamptonshire,England,Derbyshire,1,71
2020,4,England,Northamptonshire,England,Essex,5,"1,166"
2020,4,England,Northamptonshire,England,Greater London - East,7,833
2020,4,England,Northamptonshire,England,Humberside,2,75
2020,4,England,Northamptonshire,England,Kent,4,432
2020,4,England,Northamptonshire,England,Lancashire,2,37
2020,4,England,Northamptonshire,England,Leicester,66,580
2020,4,England,Northamptonshire,England,Lincolnshire,13,306
